Episode,Reward,Deliveries
0,-4.6149999999999585,0
1,-4.594999999999955,0
2,-4.974999999999938,0
3,-5.0149999999999375,0
4,-4.88499999999994,0
5,-4.994999999999938,0
6,-4.90499999999994,0
7,-5.009999999999938,0
8,-4.90499999999994,0
9,-4.644999999999957,0
10,-5.0599999999999365,0
11,-11.904999999999944,0
12,-5.009999999999938,0
13,-4.999999999999938,0
14,-10.604999999999942,0
15,-4.694999999999954,0
16,-4.994999999999938,0
17,-4.984999999999938,0
18,-5.019999999999937,0
19,-5.004999999999938,0
20,-4.629999999999957,0
21,-4.994999999999938,0
22,-5.009999999999938,0
23,-10.714999999999941,0
24,-4.90999999999994,0
25,-4.989999999999938,0
26,-22.08499999999998,0
27,-5.024999999999937,0
28,-4.674999999999955,0
29,-5.004999999999938,0
30,-5.004999999999938,0
31,-4.644999999999958,0
32,-5.004999999999938,0
33,-5.009999999999938,0
34,-22.10999999999998,0
35,-4.949999999999939,0
36,-22.314999999999976,0
37,-4.964999999999939,0
38,-4.984999999999938,0
39,-4.644999999999957,0
40,-5.009999999999938,0
41,-4.984999999999938,0
42,-4.999999999999938,0
43,-5.0149999999999375,0
44,-4.994999999999938,0
45,-4.979999999999938,0
46,-4.954999999999939,0
47,-4.644999999999958,0
48,-4.669999999999956,0
49,-4.994999999999938,0
50,-4.87999999999994,0
51,-4.999999999999938,0
52,-4.559999999999956,0
53,-4.999999999999938,0
54,-4.854999999999941,0
55,-5.009999999999938,0
56,-4.88499999999994,0
57,-4.844999999999941,0
58,-4.974999999999938,0
59,-15.954999999999961,0
60,-4.999999999999938,0
61,-4.994999999999938,0
62,-4.639999999999958,0
63,-5.009999999999938,0
64,-4.89999999999994,0
65,-22.169999999999977,0
66,-4.6599999999999575,0
67,-4.8749999999999405,0
68,-4.6599999999999575,0
69,-5.0149999999999375,0
70,-4.999999999999938,0
71,-4.88999999999994,0
72,-4.854999999999941,0
73,-4.87999999999994,0
74,-5.004999999999938,0
75,-4.984999999999938,0
76,-4.87999999999994,0
77,-21.67999999999998,0
78,-4.974999999999938,0
79,-4.659999999999957,0
80,-5.004999999999938,0
81,-22.07999999999998,0
82,-5.024999999999937,0
83,-4.999999999999938,0
84,-5.009999999999938,0
85,-4.979999999999938,0
86,-17.229999999999983,0
87,-4.984999999999938,0
88,-4.994999999999938,0
89,-4.674999999999956,0
90,-4.89999999999994,0
91,-4.984999999999938,0
92,-5.019999999999937,0
93,-4.989999999999938,0
94,-5.009999999999938,0
95,-5.009999999999938,0
96,-4.944999999999939,0
97,-5.009999999999938,0
98,-4.999999999999938,0
99,-10.719999999999942,0
100,-4.994999999999938,0
101,-10.689999999999943,0
102,-4.964999999999939,0
103,-22.26499999999998,0
104,-5.009999999999938,0
105,-5.004999999999938,0
106,-4.974999999999938,0
107,-4.994999999999938,0
108,-22.26499999999998,0
109,-5.0149999999999375,0
110,-4.724999999999953,0
111,-4.994999999999938,0
112,-13.56999999999995,0
113,-4.964999999999939,0
114,-4.90499999999994,0
115,-4.859999999999941,0
116,-10.589999999999943,0
117,-5.0149999999999375,0
118,-4.624999999999958,0
119,-13.41999999999995,0
120,-4.994999999999938,0
121,-4.994999999999938,0
122,-5.054999999999937,0
123,-5.029999999999937,0
124,-4.964999999999939,0
125,-4.90499999999994,0
126,-22.26499999999998,0
127,-4.949999999999939,0
128,-22.019999999999982,0
129,-4.964999999999939,0
130,-4.89499999999994,0
131,-4.654999999999958,0
132,-4.689999999999954,0
133,-4.999999999999938,0
134,-5.0149999999999375,0
135,-4.624999999999958,0
136,-5.004999999999938,0
137,-22.15999999999998,0
138,-4.984999999999938,0
139,-4.9199999999999395,0
140,-4.984999999999938,0
141,-10.474999999999943,0
142,-4.974999999999938,0
143,-4.864999999999941,0
144,-4.994999999999938,0
145,-4.8299999999999415,0
146,-5.054999999999937,0
147,-5.009999999999938,0
148,-4.649999999999958,0
149,-4.669999999999957,0
150,-4.924999999999939,0
151,-4.659999999999957,0
152,-4.994999999999938,0
153,-4.994999999999938,0
154,-4.994999999999938,0
155,-4.999999999999938,0
156,-4.849999999999941,0
157,-4.819999999999942,0
158,-4.9699999999999385,0
159,-10.639999999999942,0
160,-22.15499999999998,0
161,-4.649999999999958,0
162,-4.934999999999939,0
163,-4.979999999999938,0
164,-5.009999999999938,0
165,-5.009999999999938,0
166,-4.999999999999938,0
167,-4.6599999999999575,0
168,-22.17999999999998,0
169,-4.994999999999938,0
170,-22.08999999999998,0
171,-4.929999999999939,0
172,-5.109999999999955,0
173,-4.6599999999999575,0
174,-5.0149999999999375,0
175,-4.994999999999938,0
176,-4.6699999999999555,0
177,-4.994999999999938,0
178,-22.114999999999977,0
179,-4.659999999999957,0
180,-30.74999999999999,0
181,-4.974999999999938,0
182,-5.019999999999937,0
183,-4.88999999999994,0
184,-4.654999999999956,0
185,-5.009999999999938,0
186,-5.004999999999938,0
187,-4.844999999999941,0
188,-4.639999999999957,0
189,-10.614999999999942,0
190,-4.834999999999941,0
191,-4.954999999999939,0
192,-5.0149999999999375,0
193,-13.38999999999995,0
194,-5.049999999999937,0
195,-5.004999999999938,0
196,-4.984999999999938,0
197,-4.999999999999938,0
198,-4.89999999999994,0
199,-4.90499999999994,0
200,-4.989999999999938,0
201,-4.974999999999938,0
202,-5.144999999999935,0
203,-5.079999999999945,0
204,-4.89999999999994,0
205,-5.009999999999938,0
206,-5.009999999999938,0
207,-5.009999999999938,0
208,-4.984999999999938,0
209,-13.204999999999972,0
210,-4.994999999999938,0
211,-13.314999999999952,0
212,-5.124999999999935,0
213,-4.309999999999972,0
214,-4.859999999999941,0
215,-4.854999999999941,0
216,-4.999999999999938,0
217,-4.89499999999994,0
218,-4.659999999999957,0
219,-4.649999999999958,0
220,-5.0149999999999375,0
221,-5.1549999999999345,0
222,-4.694999999999955,0
223,-5.104999999999936,0
224,-13.38999999999995,0
225,-5.004999999999938,0
226,-5.004999999999938,0
227,-22.41999999999998,0
228,-5.009999999999938,0
229,-4.994999999999938,0
230,-21.915000000000006,0
231,-16.134999999999962,0
232,-5.029999999999937,0
233,-5.009999999999938,0
234,-10.609999999999943,0
235,-4.989999999999938,0
236,-4.849999999999941,0
237,-13.54999999999995,0
238,-4.979999999999938,0
239,-4.984999999999938,0
240,-5.034999999999937,0
241,-16.429999999999964,0
242,-16.269999999999964,0
243,-4.649999999999958,0
244,-4.859999999999941,0
245,-4.869999999999941,0
246,-22.40499999999998,0
247,-5.114999999999935,0
248,-13.684999999999949,0
249,-4.994999999999938,0
250,-4.684999999999955,0
251,-4.999999999999938,0
252,-5.009999999999938,0
253,-4.989999999999938,0
254,-4.644999999999958,0
255,-5.019999999999937,0
256,-22.11999999999998,0
257,-5.049999999999937,0
258,-5.009999999999938,0
259,-4.89999999999994,0
260,-26.619999999999905,0
261,-5.009999999999938,0
262,-5.009999999999938,0
263,-5.009999999999938,0
264,-4.999999999999938,0
265,-11.919999999999945,0
266,-4.88499999999994,0
267,-5.0149999999999375,0
268,-16.379999999999967,0
269,-4.7299999999999525,0
270,-4.999999999999938,0
271,-5.0149999999999375,0
272,-4.999999999999938,0
273,-4.999999999999938,0
274,-5.004999999999938,0
275,-13.48499999999995,0
276,-5.019999999999937,0
277,-4.989999999999938,0
278,-4.964999999999939,0
279,-4.89999999999994,0
280,-4.994999999999938,0
281,-4.644999999999958,0
282,-22.31999999999998,0
283,-4.464999999999961,0
284,-4.89499999999994,0
285,-4.89999999999994,0
286,-5.119999999999935,0
287,-4.684999999999956,0
288,-4.9699999999999385,0
289,-4.964999999999939,0
290,-22.02999999999998,0
291,-5.139999999999935,0
292,-4.6199999999999575,0
293,-4.954999999999939,0
294,-5.1099999999999355,0
295,-4.999999999999938,0
296,-30.714999999999993,0
297,-5.009999999999938,0
298,-5.009999999999938,0
299,-4.994999999999938,0
